State,State_abbr,FIPS,APIS_date,alcohol_togo_APIS_bars,alcohol_togo_APIS_rest,Spirits_togo_NABCA_bars,Spirits_togo_NABCA_rest,Doug's Notes for Differneces,Suggested_code_bar,Suggested_code_rest,UID,SID,SchoolName,BarName,RC_Masks_customer,RC_Masks_staff,RC_distance,Drink_Specials,alcohol_togo,Beer_Price,Vodka_price,Cigarettes_inside,Ecig_inside,City,togo_cat_raw,alcohol to-go Mixed Drinks Beer Wine,beer,wine,mixed_drinks,NABCA_spirits_bars,NABCA_spirits_rest
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,138,145,University of South Carolina-Columbia,The Capital Club,1,1,0,1,0,3,5,0,0,Columbia,,N/A,0,0,0,1,1
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,185,49,Clemson University,Esso Club,1,1,0,1,0,1.5,3.25,0,0,Clemson,,,0,0,0,1,1
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,246,111,College of Charleston,Dudley's,1,1,0,1,0,,6,0,0,Charleston,,,0,0,0,1,1
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,280,145,University of South Carolina-Columbia,Bar None,1,1,0,0,0,2.5,3.25,0,0,Columbia,,N/A,0,0,0,1,1
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,324,49,Clemson University,Top of the Tavern,,,,,,,,,,Clemson,,,,,,1,1
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,380,111,College of Charleston,Mynt,,,,,,,,,,Charleston,,,,,,1,1
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,409,145,University of South Carolina-Columbia,Uncle Fester's Sports Bar,,,0,1,0,3,4,0,0,Columbia,,,0,0,0,1,1
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,455,49,Clemson University,Sloan Street Tap Room,,,,,,,,,,Clemson,,,,,,1,1
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,513,111,College of Charleston,Royal American,1,1,0,1,0,4.5,6,0,0,Charleston,,N/A,0,0,0,1,1
South Carolina,SC,45,8/3/2020,1,0,Yes,Yes,Governors order agrees with NABCA,1,1,543,145,University of South Carolina-Columbia,Blue,,,,,,,,,,Columbia,,,,,,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,10,10,Black Hills State University,Z Bar and Nightclub,0,0,,1,,,,,,Spearfish,,,,,,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,106,112,South Dakota State University,The Wild Hare,0,1,1,1,1,3,2,0,0,Brookings,b,b,1,0,0,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,148,10,Black Hills State University,Stadium Sports Bar,0,0,1,1,0,4,,0,1,Spearfish,,N/A,0,0,0,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,157,19,University of South Dakota,Maya Jane's,,,,,,,,,,Vermillion,,,,,,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,247,112,South Dakota State University,Skinner's Pub,0,0,0,1,1,2.5,3,0,0,Brookings,B,B,1,0,0,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,289,10,Black Hills State University,Flanagan's Irish Pub,0,0,0,0,0,4.5,4,0,0,Spearfish,,N/A,0,0,0,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,297,19,University of South Dakota,Old Lumber Company Grill and Bar,0,0,0,1,0,4,3,0,1,Vermillion,,N/A,0,0,0,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,381,112,South Dakota State University,The Ram & O'Hare's,,,,,,,,,,Brookings,,,,,,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,427,19,University of South Dakota,Carey's Bar,0,1,0,1,1,4,3.25,0,0,Vermillion,beer only,beer only,1,0,0,1,1
South Dakota,SD,46,1/1/2020,0,0,Already Permitted,Already Permitted,"beer was already permitted, as long as you already had both an off and on premise liscence, so depedning on how you look at it either could be right. For our places, im guess APIS is closer",0,0,514,112,South Dakota State University,Sully's Irish Pub,1,1,0,1,1,3,4,0,0,Brookings,B,B,1,0,0,1,1
Tennessee,TN,47,5/22/2020,1,1,Yes,Yes,,1,1,78,83,The University of Tennessee-Knoxville,Club XYZ,1,1,1,,1,3.5,4.5,0,1,Knoxville,MBW,MBW,1,1,1,1,1
Tennessee,TN,47,5/22/2020,1,1,Yes,Yes,,1,1,163,26,University of Memphis,RP Tracks Restaurant & Bar,1,1,1,1,1,3.5,0.243055556,0,0,Memphis,MBW,MBW,1,1,1,1,1
Tennessee,TN,47,5/22/2020,1,1,Yes,Yes,,1,1,218,83,The University of Tennessee-Knoxville,Marie's Olde Towne Tavern,0,0,1,1,1,2.5,,1,1,Knoxville,b,b,1,0,0,1,1
Tennessee,TN,47,5/22/2020,1,1,Yes,Yes,,1,1,298,20,Middle Tennessee State University,Liquid Smoke,1,1,0,0,1,2,,0,0,Murfreeboro,"B; only serves beer, no wine or liquour","B; only serves beer, no wine or liquour",1,0,0,1,1
Tennessee,TN,47,5/22/2020,1,1,Yes,Yes,,1,1,303,26,University of Memphis,Newby's,,,,,,,,,,Memphis,,,,,,1,1
Tennessee,TN,47,5/22/2020,1,1,Yes,Yes,,1,1,428,20,Middle Tennessee State University,Level 3,,,,,,,,,,Murfreeboro,,,,,,1,1
Tennessee,TN,47,5/22/2020,1,1,Yes,Yes,,1,1,433,26,University of Memphis,The Bluff,,,,,,,,,,Memphis,,,,,,1,1
Tennessee,TN,47,5/22/2020,1,1,Yes,Yes,,1,1,486,83,The University of Tennessee-Knoxville,Balter Beerworks,1,1,1,1,1,5.25,6,0,0,Knoxville,beer only,beer only,1,0,0,1,1
Texas,TX,48,6/26/2020,1,1,Yes,Yes,,1,1,32,33,Texas A & M University-College Station,The Backyard,1,1,1,0,0,,4.5,0,0,College Station,,N/A,0,0,0,1,1
Texas,TX,48,6/26/2020,1,1,Yes,Yes,,1,1,51,54,University of Houston,On the Rocks Bar and Lounge,,,,,,,,,,Houston,,,,,,1,1
Texas,TX,48,6/26/2020,1,1,Yes,Yes,,1,1,170,33,Texas A & M University-College Station,Logies,,,,,,,,,,College Station,,,,,,1,1
Texas,TX,48,6/26/2020,1,1,Yes,Yes,,1,1,189,54,University of Houston,Calhoun's Rooftop,,,,,,,,,,Houston,,,,,,1,1
Texas,TX,48,6/26/2020,1,1,Yes,Yes,,1,1,309,33,Texas A & M University-College Station,Buffalo Wild Wings,1,1,1,0,0,4,4,0,0,College Station,,,0,0,0,1,1
Texas,TX,48,6/26/2020,1,1,Yes,Yes,,1,1,440,33,Texas A & M University-College Station,Icon Nightclub & Lounge,,,,,,,,,,College Station,,,,,,1,1
Texas,TX,48,6/26/2020,1,1,Yes,Yes,,1,1,459,54,University of Houston,The Den,1,1,1,1,1,4,3.5,0,0,Houston,M,M,0,0,1,1,1
Texas,TX,48,6/26/2020,1,1,Yes,Yes,,1,1,478,75,The University of Texas at Austin,Terrace59,,,,,,,,,,Austin,,,,,,1,1
Utah,UT,49,5/1/2020,0,0,For Food Only,For Food Only,"NABCA says no for restaurants, but yes for bars. This one is kinda funny, Utah alcohol control appears to have permitted for a time and then early this year said ""uhhh turns out we were wrong and it was never legal, so please disregard prior info and then flipped again""",1,1,69,74,University of Utah,Good Grammar,,,,,,,,,,Salt Lake City,,,,,,0,0
Utah,UT,49,5/1/2020,0,0,For Food Only,For Food Only,"NABCA says no for restaurants, but yes for bars. This one is kinda funny, Utah alcohol control appears to have permitted for a time and then early this year said ""uhhh turns out we were wrong and it was never legal, so please disregard prior info and then flipped again""",1,1,87,92,Utah State University,Buffalo Wild Wings,1,1,1,0,0,3,5.25,0,0,Logan,,N/A,0,0,0,0,0
Utah,UT,49,5/1/2020,0,0,For Food Only,For Food Only,"NABCA says no for restaurants, but yes for bars. This one is kinda funny, Utah alcohol control appears to have permitted for a time and then early this year said ""uhhh turns out we were wrong and it was never legal, so please disregard prior info and then flipped again""",1,1,200,65,Weber State University,Iron House,,,,1,0,,,,,Ogden,,N/A,0,0,0,0,0
Utah,UT,49,5/1/2020,0,0,For Food Only,For Food Only,"NABCA says no for restaurants, but yes for bars. This one is kinda funny, Utah alcohol control appears to have permitted for a time and then early this year said ""uhhh turns out we were wrong and it was never legal, so please disregard prior info and then flipped again""",1,1,209,74,University of Utah,Urban Lounge,,,,,,,,,,Salt Lake City,,,,,,0,0
Utah,UT,49,5/1/2020,0,0,For Food Only,For Food Only,"NABCA says no for restaurants, but yes for bars. This one is kinda funny, Utah alcohol control appears to have permitted for a time and then early this year said ""uhhh turns out we were wrong and it was never legal, so please disregard prior info and then flipped again""",1,1,227,92,Utah State University,White Owl,0,1,1,0,1,,,0,0,Logan,B,B,1,0,0,0,0
Utah,UT,49,5/1/2020,0,0,For Food Only,For Food Only,"NABCA says no for restaurants, but yes for bars. This one is kinda funny, Utah alcohol control appears to have permitted for a time and then early this year said ""uhhh turns out we were wrong and it was never legal, so please disregard prior info and then flipped again""",1,1,346,74,University of Utah,Dick N' Dixie's,1,1,1,0,0,2,3.5,0,0,Salt Lake City,,,0,0,0,0,0
Utah,UT,49,5/1/2020,0,0,For Food Only,For Food Only,"NABCA says no for restaurants, but yes for bars. This one is kinda funny, Utah alcohol control appears to have permitted for a time and then early this year said ""uhhh turns out we were wrong and it was never legal, so please disregard prior info and then flipped again""",1,1,363,92,Utah State University,Sultan's Tavern,0,0,0,0,0,2.5,2.5,0,0,Logan,,,0,0,0,0,0
Utah,UT,49,5/1/2020,0,0,For Food Only,For Food Only,"NABCA says no for restaurants, but yes for bars. This one is kinda funny, Utah alcohol control appears to have permitted for a time and then early this year said ""uhhh turns out we were wrong and it was never legal, so please disregard prior info and then flipped again""",1,1,477,74,University of Utah,Ex-Wifes Place,,,,,,,,,,Salt Lake City,,,,,,0,0
Utah,UT,49,5/1/2020,0,0,For Food Only,For Food Only,"NABCA says no for restaurants, but yes for bars. This one is kinda funny, Utah alcohol control appears to have permitted for a time and then early this year said ""uhhh turns out we were wrong and it was never legal, so please disregard prior info and then flipped again""",1,1,495,92,Utah State University,Mulligans,1,1,1,0,0,3.5,3,0,0,Logan,,,0,0,0,0,0
Vermont,VT,50,6/8/2020,1,1,Yes,Yes,,1,1,18,18,University of Vermont,Radio Bean,,,,,,,,,,Burlington,,,,,,1,1
Vermont,VT,50,6/8/2020,1,1,Yes,Yes,,1,1,156,18,University of Vermont,JP's Pub,1,1,1,0,0,,,0,0,Burlington,,n/a,0,0,0,1,1
Vermont,VT,50,6/8/2020,1,1,Yes,Yes,,1,1,296,18,University of Vermont,Manhattan Pizza & Pub,1,1,1,1,1,2.5,5,0,0,Burlington,cocktail/beer,cocktail/beer,1,0,1,1,1
Vermont,VT,50,6/8/2020,1,1,Yes,Yes,,1,1,426,18,University of Vermont,Nectar's,1,1,1,0,1,3.5,6,0,0,Burlington,bwm: whole menu is allowed for to-go,bwm: whole menu is allowed for to-go,1,1,1,1,1
Virginia,VA,51,9/10/2020,1,1,Yes,Yes,,1,1,91,96,George Mason University,Fat Tuesday's,1,1,1,1,1,4.5,5.3,,,Fairfax,MBW,MBW,1,1,1,1,1
Virginia,VA,51,9/10/2020,1,1,Yes,Yes,,1,1,231,96,George Mason University,Brion's Grille,1,1,1,1,1,2.5,3,0,0,Fairfax,beer/wine in containers,beer/wine in containers,1,1,0,1,1
Virginia,VA,51,9/10/2020,1,1,Yes,Yes,,1,1,263,128,Virginia Polytechnic Institute and State University,Champs,1,1,0,0,1,,,1,1,Blacksburg,b,b,1,0,0,1,1
Virginia,VA,51,9/10/2020,1,1,Yes,Yes,,1,1,272,137,Virginia Commonwealth University,The Camel,1,1,,1,1,3,6,0,0,Richmond,,B: max 2 drinks to-go and must order food as well,1,0,0,1,1
Virginia,VA,51,9/10/2020,1,1,Yes,Yes,,1,1,401,137,Virginia Commonwealth University,City Dogs,1,1,1,1,1,4,4,0,0,Richmond,,MB,1,0,1,1,1
Virginia,VA,51,9/10/2020,1,1,Yes,Yes,,1,1,527,128,Virginia Polytechnic Institute and State University,London Underground Pub Ltd,,,,,,,,,,Blacksburg,,,,,,1,1
Virginia,VA,51,9/10/2020,1,1,Yes,Yes,,1,1,535,137,Virginia Commonwealth University,District 5,1,1,1,1,1,4,5,0,1,Richmond,MBW,MBW,1,1,1,1,1
Washington,WA,53,7/30/2020,1,1,Yes,Yes,,1,1,94,99,Washington State University,Zeppoz,1,1,1,0,1,3,3.5,0,0,Pullman,"MBW, with food purchase only","MBW, with food purchase only",1,1,1,1,1
Washington,WA,53,7/30/2020,1,1,Yes,Yes,,1,1,187,51,University of Washington-Seattle Campus,The Grizzled Wizard,,,,,,,,,,Seattle,,,,,,1,1
Washington,WA,53,7/30/2020,1,1,Yes,Yes,,1,1,234,99,Washington State University,Etsi Bravo,,,,,1,,,,,Pullman,,Drinks to go only with food purchases,,,,1,1
Washington,WA,53,7/30/2020,1,1,Yes,Yes,,1,1,295,17,Western Washington University,Beaver Inn,1,1,0,1,0,4.5,4.5,0,0,Bellingham,,,0,0,0,1,1
Washington,WA,53,7/30/2020,1,1,Yes,Yes,,1,1,326,51,University of Washington-Seattle Campus,Shultzy's Bar & Grill,,,,,,,,,,Seattle,,,,,,1,1
Washington,WA,53,7/30/2020,1,1,Yes,Yes,,1,1,425,17,Western Washington University,Schweinhaus Biergarten,1,1,1,1,1,5,,0,0,Bellingham,,$16-20 to fill up growler customers bring in,1,0,0,1,1
Washington,WA,53,7/30/2020,1,1,Yes,Yes,,1,1,457,51,University of Washington-Seattle Campus,Finn MacCool's Irish Public House,,,,,,,,,,Seattle,,,,,,1,1
Washington,WA,53,7/30/2020,1,1,Yes,Yes,,1,1,502,99,Washington State University,Valhalla Bar & Grill,1,1,1,1,1,3.75,3,0,0,Pullman,bottles of wine to go only,bottles of wine to go only,0,1,0,1,1
West Virginia,WV,54,9/2/2020,1,1,Yes,Yes,,1,1,41,43,West Virginia University,Scorers,1,1,0,1,0,2,5,0,0,Morgantown,,N/A,0,0,0,1,1
West Virginia,WV,54,9/2/2020,1,1,Yes,Yes,,1,1,116,122,Fairmont State University,Hilltop Grill,,,,,,,,,,Fairmont,,,,,,1,1
West Virginia,WV,54,9/2/2020,1,1,Yes,Yes,,1,1,176,40,Marshall University,26th Street Dinkery,1,1,1,1,,,,,,Hunnington,,,,,,1,1
West Virginia,WV,54,9/2/2020,1,1,Yes,Yes,,1,1,179,43,West Virginia University,Kegler's,1,1,1,1,0,4,4,0,0,Morgantown,,N/A,0,0,0,1,1
West Virginia,WV,54,9/2/2020,1,1,Yes,Yes,,1,1,257,122,Fairmont State University,The College Lunch,0,0,0,1,1,2.14,,0,0,Fairmont,6 pack of Beer,6 pack of Beer,1,0,0,1,1
West Virginia,WV,54,9/2/2020,1,1,Yes,Yes,,1,1,318,43,West Virginia University,High Street Canteen,1,1,1,1,1,2.5,,0,0,Morgantown,"6 pack beer, cups of beer to go","6 pack beer, cups of beer to go",1,0,0,1,1
West Virginia,WV,54,9/2/2020,1,1,Yes,Yes,,1,1,446,40,Marshall University,Inn Between Bar & Grill,1,1,1,0,0,2.5,2.5,0,0,Hunnington,,,0,0,0,1,1
West Virginia,WV,54,9/2/2020,1,1,Yes,Yes,,1,1,449,43,West Virginia University,Back Door,,,,,,,,,,Morgantown,,,,,,1,1
West Virginia,WV,54,9/2/2020,1,1,Yes,Yes,,1,1,522,122,Fairmont State University,Benny's,,,,,,,,,,Fairmont,,,,,,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,29,30,University of Wisconsin-Madison,Ideal Bar,,,,,,,,,,Madison,,,,,,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,42,44,University of Wisconsin-Oshkosh,Peabodys Ale House,0,0,0,1,0,2,2,0,1,Oshkosh,,,0,0,0,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,93,98,University of Wisconsin-Milwaukee,Bremen Café,,,,,,,,,,"Milwaukee,",,,,,,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,167,30,University of Wisconsin-Madison,The Laurel Tavern,1,1,1,1,0,3,,0,0,Madison,,N/A,0,0,0,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,180,44,University of Wisconsin-Oshkosh,Molly Mcguire's,0,0,0,1,1,3,4,0,1,Oshkosh,,"B, W",1,1,0,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,233,98,University of Wisconsin-Milwaukee,Veggas Pub,,,,,,,,,,"Milwaukee,",,,,,,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,307,30,University of Wisconsin-Madison,Liquid,,,,,,,,,,Madison,,,,,,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,369,98,University of Wisconsin-Milwaukee,The Black Rose irish pub,,,,,,,,,,"Milwaukee,",,,,,,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,437,30,University of Wisconsin-Madison,Wando's,1,1,0,1,0,4.25,3.5,0,0,Madison,,,0,0,0,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,450,44,University of Wisconsin-Oshkosh,Magnet Billboard's,,,,,,,,,,Oshkosh,,,,,,1,1
Wisconsin,WI,55,5/13/2020,1,1,Yes,Yes,,1,1,501,98,University of Wisconsin-Milwaukee,The Jazz Estate,,,,,,,,,,"Milwaukee,",,,,,,1,1
Wyoming,WY,56,5/16/2020,0,0,Yes,Yes,"executive order was set to expire, agreeing with APIS",0,0,115,121,University of Wyoming,Buckhorn Bar,0,0,1,1,1,3.5,3.5,0,1,Laramie,B,B,1,0,0,1,1
Wyoming,WY,56,5/16/2020,0,0,Yes,Yes,"executive order was set to expire, agreeing with APIS",0,0,256,121,University of Wyoming,Bud's Bar,0,0,0,1,1,3,3,0,0,Laramie,,bw,1,1,0,1,1
Wyoming,WY,56,5/16/2020,0,0,Yes,Yes,"executive order was set to expire, agreeing with APIS",0,0,388,121,University of Wyoming,Copper Corner LLC,,,,,,,,,,Laramie,,,,,,1,1
Wyoming,WY,56,5/16/2020,0,0,Yes,Yes,"executive order was set to expire, agreeing with APIS",0,0,521,121,University of Wyoming,3rd Street Bar & Grill,,,,,,,,,,Laramie,,,,,,1,1
